file_name,class_name,method_name,comments,attributes
"['stringsresourcetranslator', 'strings', 'resource', 'translator']","['stringsresourcetranslator', 'strings', 'resource', 'translator']","['stringsresourcetranslator', 'main', 'accept', 'translate', 'translatestring', 'readlines', 'quietclose', 'strings', 'resource', 'translator', 'translate', 'string', 'read', 'lines', 'quiet', 'close']","['utility', 'auto', 'translates', 'english', 'strings', 'android', 'string', 'resources', 'using', 'google', 'translate', 'pass', 'android', 'client', 'res', 'directory', 'first', 'argument', 'optionally', 'message', 'keys', 'forced', 'retranslate', 'usage', 'code', 'stringsresourcetranslator', 'android', 'res', 'author', 'sean', 'owen', 'strings', 'resource', 'translator', 'key']","['utf', 'entry', 'pattern', 'strings', 'file', 'name', 'pattern', 'translate', 'response', 'pattern', 'apache', 'license', 'language', 'code', 'massagings']"
"['bufferedimageluminancesource', 'buffered', 'image', 'luminance', 'source']","['bufferedimageluminancesource', 'buffered', 'image', 'luminance', 'source']","['bufferedimageluminancesource', 'bufferedimageluminancesource', 'getrow', 'getmatrix', 'iscropsupported', 'crop', 'isrotatesupported', 'rotatecounterclockwise', 'buffered', 'image', 'luminance', 'source', 'buffered', 'image', 'luminance', 'source', 'get', 'row', 'get', 'matrix', 'crop', 'supported', 'rotate', 'supported', 'rotate', 'counter', 'clockwise']","['luminancesource', 'implementation', 'meant', 'jse', 'clients', 'blackbox', 'unit', 'tests', 'author', 'dswitkin', 'google', 'com', 'daniel', 'switkin', 'author', 'sean', 'owen', 'methods', 'use', 'integer', 'calculation', 'luminance', 'derived', 'code', 'r', 'code', 'half', 'lsb', 'result', 'force', 'rounding', 'half', 'lsb', 'result', 'force', 'rounding', 'run', 'affinetransforms', 'images', 'unknown', 'format', 'rotate', 'degrees', 'counterclockwise', 'note', 'width', 'height', 'flipped', 'since', 'rotating', 'degrees', 'draw', 'original', 'image', 'rotated', 'via', 'transformation', 'maintain', 'cropped', 'region', 'rotate', 'luminance', 'source', 'se', 'r', 'affine', 'transforms']","['image', 'left', 'top', 'rgbdata', 'rgb', 'data']"
"['commandlinerunner', 'command', 'line', 'runner']","['commandlinerunner', 'command', 'line', 'runner']","['commandlinerunner', 'main', 'buildhints', 'printusage', 'decodeoneargument', 'dumpresult', 'writestringtofile', 'decode', 'dumpblackpoint', 'command', 'line', 'runner', 'build', 'hints', 'print', 'usage', 'decode', 'one', 'argument', 'dump', 'result', 'write', 'string', 'file', 'dump', 'black', 'point']","['simple', 'command', 'line', 'utility', 'decodes', 'files', 'directories', 'files', 'uris', 'passed', 'arguments', 'uses', 'normal', 'decoding', 'algorithms', 'pass', 'request', 'hint', 'raw', 'text', 'barcode', 'printed', 'running', 'directories', 'summary', 'statistics', 'also', 'displayed', 'author', 'sean', 'owen', 'author', 'dswitkin', 'google', 'com', 'daniel', 'switkin', 'manually', 'turn', 'formats', 'even', 'yet', 'considered', 'production', 'quality', 'vector', 'addelement', 'barcodeformat', 'codabar', 'skip', 'hidden', 'files', 'text', 'files', 'latter', 'found', 'blackbox', 'tests', 'skip', 'results', 'dumping', 'black', 'point', 'uncomment', 'lines', 'turning', 'exception', 'tracking', 'readerexception', 'system', 'println', 'threw', 'readerexception', 'getexceptioncountandreset', 'exceptions', 'system', 'println', 'throwers', 'readerexception', 'getthrowersandreset', 'writes', 'single', 'png', 'three', 'times', 'width', 'input', 'image', 'containing', 'left', 'right', 'original', 'image', 'row', 'sampling', 'monochrome', 'version', 'sampling', 'monochrome', 'version', 'todo', 'update', 'compare', 'different', 'binarizer', 'implementations', 'original', 'image', 'row', 'sampling', 'fetching', 'row', 'failed', 'draw', 'red', 'line', 'keep', 'going', 'sampling', 'write', 'result', 'use', 'current', 'working', 'directory', 'urls', 'ur', 'harder', 'add', 'element', 'barcode', 'format', 'reader', 'exception', 'reader', 'exception', 'get', 'exception', 'count', 'reset', 'reader', 'exception', 'get', 'throwers', 'reset', 'ur', 'ls']",[]
"['guirunner', 'gui', 'runner']","['guirunner', 'gui', 'runner']","['guirunner', 'main', 'chooseimage', 'getdecodetext', 'gui', 'runner', 'choose', 'image', 'get', 'decode', 'text']","['simple', 'gui', 'frontend', 'library', 'right', 'decodes', 'local', 'file', 'definitely', 'needs', 'improvement', 'throwing', 'something', 'start', 'author', 'sean', 'owen']","['imagelabel', 'textarea', 'image', 'label', 'text', 'area']"
"['imageconverter', 'image', 'converter']","['imageconverter', 'image', 'converter']","['imageconverter', 'main', 'convertimage', 'getfileofuri', 'getoutput', 'image', 'converter', 'convert', 'image', 'get', 'file', 'uri', 'get', 'output']","['utility', 'application', 'evaluating', 'effectiveness', 'various', 'thresholding', 'algorithms', 'given', 'set', 'images', 'command', 'line', 'converts', 'black', 'white', 'png', 'result', 'placed', 'file', 'based', 'input', 'name', 'either', 'row', 'png', 'png', 'appended', 'todo', 'needs', 'updated', 'accept', 'different', 'binarizer', 'implementations', 'todo', 'consider', 'whether', 'keep', 'separate', 'app', 'commandlinerunner', 'similar', 'functionality', 'author', 'alasdair', 'google', 'com', 'alasdair', 'mackintosh', 'author', 'dswitkin', 'google', 'com', 'daniel', 'switkin', 'skip', 'hidden', 'files', 'text', 'files', 'latter', 'found', 'blackbox', 'tests', 'skip', 'results', 'dumping', 'black', 'point', 'draw', 'rows', 'insufficient', 'dynamic', 'range', 'red', 'command', 'line', 'runner']","['format', 'white', 'black', 'red', 'rowsampling', 'row', 'sampling']"
"['matrixtoimagewriter', 'matrix', 'image', 'writer']","['matrixtoimagewriter', 'matrix', 'image', 'writer']","['matrixtoimagewriter', 'tobufferedimage', 'writetofile', 'writetostream', 'matrix', 'image', 'writer', 'buffered', 'image', 'write', 'file', 'write', 'stream']","['writes', 'link', 'bitmatrix', 'link', 'bufferedimage', 'file', 'stream', 'provided', 'instead', 'core', 'since', 'depends', 'java', 'se', 'libraries', 'author', 'sean', 'owen', 'renders', 'link', 'bitmatrix', 'image', 'bits', 'rendered', 'white', 'bits', 'rendered', 'black', 'writes', 'link', 'bitmatrix', 'file', 'see', 'tobufferedimage', 'bitmatrix', 'writes', 'link', 'bitmatrix', 'stream', 'see', 'tobufferedimage', 'bitmatrix', 'bit', 'matrix', 'buffered', 'image', 'bit', 'matrix', 'bit', 'matrix', 'buffered', 'image', 'bit', 'matrix', 'bit', 'matrix', 'buffered', 'image', 'bit', 'matrix']","['black', 'white']"
"['aboutscreen', 'screen']","['aboutscreen', 'buttonlistener', 'screen', 'button', 'listener']","['buttonlistener', 'fieldchanged', 'button', 'listener', 'field', 'changed']","['screen', 'used', 'display', 'application', 'information', 'code', 'contributed', 'lifemarks', 'author', 'matt', 'york', 'matt', 'lifemarks', 'mobi', 'used', 'close', 'screen', 'ok', 'button', 'pressed', 'life', 'marks']",['screen']
"['apppermissionsmanager', 'app', 'permissions', 'manager']","['apppermissionsmanager', 'app', 'permissions', 'manager']","['apppermissionsmanager', 'setpermissions', 'setpermission', 'app', 'permissions', 'manager', 'set', 'permissions', 'set', 'permission']","['requests', 'necessary', 'permissions', 'application', 'code', 'contributed', 'lifemarks', 'author', 'matt', 'york', 'matt', 'lifemarks', 'mobi', 'requests', 'required', 'application', 'permissions', 'currently', 'required', 'permissions', 'event', 'injection', 'sending', 'system', 'level', 'key', 'strokes', 'running', 'applications', 'accessing', 'files', 'accessing', 'file', 'qrcode', 'image', 'saved', 'file', 'system', 'life', 'marks']",['apm']
['camera'],['camera'],"['camera', 'getinstance', 'invoke', 'exit', 'setmaxresolution', 'setminresolution', 'accessresolutionmenu', 'accessresolutionmenuaftersave', 'sleep', 'trackballclick', 'keyupanddown', 'keyupanddown', 'get', 'instance', 'set', 'max', 'resolution', 'set', 'min', 'resolution', 'access', 'resolution', 'menu', 'access', 'resolution', 'menu', 'save', 'track', 'ball', 'click', 'key', 'key']","['singleton', 'used', 'control', 'access', 'camera', 'unfortunatly', 'camera', 'api', 'allows', 'invoking', 'camera', 'note', 'code', 'still', 'contains', 'experimental', 'code', 'determine', 'set', 'camera', 'resolution', 'using', 'system', 'level', 'key', 'events', 'function', 'reliably', 'used', 'code', 'contributed', 'lifemarks', 'author', 'matt', 'york', 'matt', 'lifemarks', 'mobi', 'milliseconds', 'wait', 'starting', 'key', 'strokes', 'simulator', 'seems', 'need', 'simulator', 'seems', 'need', 'attempting', 'set', 'camera', 'resolution', 'disabled', 'returns', 'single', 'instance', 'camera', 'starts', 'blackberry', 'camera', 'application', 'exits', 'blackberry', 'camera', 'application', 'dont', 'know', 'original', 'resolution', 'setting', 'assume', 'max', 'res', 'sleep', 'needed', 'esc', 'processed', 'originally', 'need', 'two', 'timeout', 'esc', 'key', 'presses', 'seems', 'work', 'best', 'sets', 'camera', 'resolution', 'minimum', 'note', 'currently', 'disabled', 'min', 'res', 'res', 'menu', 'res', 'menu', 'max', 'res', 'res', 'menu', 'options', 'yes', 'changes', 'even', 'werent', 'really', 'sets', 'camera', 'resolution', 'maximum', 'note', 'currently', 'disabled', 'max', 'res', 'res', 'menu', 'res', 'menu', 'min', 'res', 'res', 'menu', 'options', 'yes', 'changes', 'even', 'werent', 'really', 'seems', 'items', 'bb', 'simulator', 'puts', 'current', 'thread', 'sleep', 'given', 'amount', 'time', 'sends', 'system', 'level', 'key', 'events', 'given', 'number', 'times', 'given', 'delay', 'sends', 'one', 'system', 'level', 'key', 'event', 'life', 'marks']","['instance', 'setresolution', 'initialization', 'time', 'ms', 'key', 'pause', 'time', 'ms', 'set', 'resolution']"
"['helpscreen', 'help', 'screen']","['helpscreen', 'buttonlistener', 'help', 'screen', 'button', 'listener']","['buttonlistener', 'fieldchanged', 'button', 'listener', 'field', 'changed']","['screen', 'used', 'display', 'application', 'help', 'information', 'code', 'contributed', 'lifemarks', 'author', 'matt', 'york', 'matt', 'lifemarks', 'mobi', 'closes', 'screen', 'ok', 'button', 'pressed', 'life', 'marks']",['screen']
"['historyscreen', 'history', 'screen']","['historyscreen', 'buttonlistener', 'history', 'screen', 'button', 'listener']","['fieldchanged', 'onsaveprompt', 'field', 'changed', 'save', 'prompt']","['screen', 'used', 'display', 'qrcode', 'decoding', 'history', 'code', 'contributed', 'lifemarks', 'author', 'matt', 'york', 'matt', 'lifemarks', 'mobi', 'closes', 'screen', 'ok', 'button', 'pressed', 'cannot', 'weakened', 'fieldlabelprovider', 'api', 'overriding', 'method', 'removes', 'save', 'changes', 'prompt', 'life', 'marks', 'field', 'label', 'provider']",[]
"['qrcapturedjournallistener', 'qr', 'captured', 'journal', 'listener']","['qrcapturedjournallistener', 'qr', 'captured', 'journal', 'listener']","['filejournalchanged', 'file', 'journal', 'changed']","['listener', 'fired', 'image', 'file', 'added', 'file', 'system', 'code', 'contributed', 'lifemarks', 'author', 'matt', 'york', 'matt', 'lifemarks', 'mobi', 'last', 'file', 'added', 'filesystem', 'life', 'marks']",['screen']
"['settingsscreen', 'settings', 'screen']","['settingsscreen', 'buttonlistener', 'settings', 'screen', 'button', 'listener']","['buttonlistener', 'fieldchanged', 'button', 'listener', 'field', 'changed']","['screen', 'used', 'change', 'application', 'settings', 'code', 'contributed', 'lifemarks', 'author', 'matt', 'york', 'matt', 'lifemarks', 'mobi', 'listens', 'button', 'clicks', 'executes', 'appropriate', 'action', 'todo', 'confirm', 'ok', 'life', 'marks']","['changes', 'settings', 'camresmsgcheckbox', 'screen', 'cam', 'res', 'msg', 'check', 'box']"
"['zxinglmmainscreen', 'xing', 'lm', 'main', 'screen']","['zxinglmmainscreen', 'buttonlistener', 'fileconnectionthread', 'xing', 'lm', 'main', 'screen', 'button', 'listener', 'file', 'connection', 'thread']","['imagesaved', 'close', 'onsaveprompt', 'fieldchanged', 'fileconnectionthread', 'run', 'isuri', 'invokebrowser', 'removeprogressbar', 'showmessage', 'image', 'saved', 'save', 'prompt', 'field', 'changed', 'file', 'connection', 'thread', 'uri', 'invoke', 'browser', 'remove', 'progress', 'bar', 'show', 'message']","['main', 'appication', 'menu', 'screen', 'code', 'contributed', 'lifemarks', 'author', 'matt', 'york', 'matt', 'lifemarks', 'mobi', 'handles', 'newly', 'created', 'file', 'file', 'jpg', 'image', 'camera', 'images', 'assumed', 'qrcode', 'decoding', 'attempted', 'blackberry', 'camera', 'image', 'file', 'original', 'closes', 'application', 'persists', 'required', 'data', 'method', 'overriden', 'remove', 'save', 'changes', 'dialog', 'exiting', 'listens', 'selected', 'buttons', 'starts', 'required', 'screen', 'snap', 'start', 'camera', 'history', 'settings', 'help', 'thread', 'decodes', 'newly', 'created', 'image', 'image', 'successfully', 'decoded', 'data', 'url', 'browser', 'invoked', 'pointed', 'given', 'url', 'quick', 'check', 'see', 'result', 'decoding', 'qr', 'code', 'valid', 'uri', 'invokes', 'web', 'browser', 'browses', 'given', 'uri', 'syncronized', 'version', 'removing', 'progress', 'dialog', 'note', 'methods', 'accessing', 'gui', 'seperate', 'threads', 'syncronize', 'app', 'geteventlock', 'syncronized', 'version', 'showing', 'message', 'dialog', 'note', 'methods', 'accessing', 'gui', 'seperate', 'threads', 'syncronize', 'app', 'geteventlock', 'life', 'marks', 'get', 'event', 'lock', 'get', 'event', 'lock']","['app', 'imagelistener', 'popup', 'reader', 'readerhints', 'imagepath', 'image', 'listener', 'reader', 'hints', 'image', 'path']"
"['zxinguiapplication', 'xing', 'ui', 'application']","['zxinguiapplication', 'xing', 'ui', 'application']","['zxinguiapplication', 'main', 'xing', 'ui', 'application']","['starts', 'application', 'menuscreen', 'screen', 'stack', 'well', 'required', 'permissions', 'requested', 'history', 'app', 'settings', 'initialized', 'code', 'contributed', 'lifemarks', 'author', 'matt', 'york', 'matt', 'lifemarks', 'mobi', 'menu', 'screen', 'life', 'marks']",[]
"['appsettings', 'app', 'settings']","['appsettings', 'app', 'settings']","['appsettings', 'getinstance', 'additem', 'getitems', 'getitem', 'getbooleanitem', 'getnumitems', 'persist', 'app', 'settings', 'get', 'instance', 'add', 'item', 'get', 'items', 'get', 'item', 'get', 'item', 'get', 'num', 'items']","['singleton', 'object', 'represents', 'persistent', 'application', 'settings', 'data', 'code', 'contributed', 'lifemarks', 'author', 'matt', 'york', 'matt', 'lifemarks', 'mobi', 'adds', 'setting', 'object', 'returns', 'settings', 'objects', 'gets', 'particular', 'settings', 'object', 'name', 'gets', 'particular', 'type', 'settings', 'object', 'name', 'returns', 'number', 'settings', 'persists', 'settings', 'device', 'life', 'marks']","['instance', 'store', 'settingsitems', 'setting', 'cam', 'res', 'msg', 'id', 'settings', 'items']"
"['decodehistory', 'decode', 'history']","['decodehistory', 'decode', 'history']","['decodehistory', 'getinstance', 'addhistoryitem', 'getitems', 'getitemat', 'getnumitems', 'clear', 'persist', 'decode', 'history', 'get', 'instance', 'add', 'history', 'item', 'get', 'items', 'get', 'item', 'get', 'num', 'items']","['singleton', 'used', 'persist', 'history', 'qrcode', 'urls', 'decoded', 'client', 'code', 'contributed', 'lifemarks', 'author', 'matt', 'york', 'matt', 'lifemarks', 'mobi', 'returns', 'single', 'instance', 'adds', 'history', 'object', 'returns', 'history', 'objects', 'gets', 'particular', 'history', 'object', 'given', 'index', 'returns', 'number', 'history', 'objects', 'clears', 'history', 'persists', 'history', 'device', 'ur', 'ls', 'life', 'marks']","['instance', 'store', 'historyitems', 'id', 'history', 'items']"
"['decodehistoryitem', 'decode', 'history', 'item']","['decodehistoryitem', 'decode', 'history', 'item']","['decodehistoryitem', 'decodehistoryitem', 'setdate', 'getdate', 'seturi', 'geturi', 'decode', 'history', 'item', 'decode', 'history', 'item', 'set', 'date', 'get', 'date', 'set', 'uri', 'get', 'uri']","['single', 'decoded', 'history', 'item', 'stored', 'decode', 'history', 'code', 'contributed', 'lifemarks', 'author', 'matt', 'york', 'matt', 'lifemarks', 'mobi', 'life', 'marks']","['date', 'uri']"
['log'],['log'],"['log', 'debug', 'info', 'error', 'logtosystemout', 'log', 'system']","['used', 'write', 'logging', 'messages', 'debugging', 'system', 'used', 'write', 'simulator', 'running', 'real', 'device', 'eventlogger', 'used', 'access', 'event', 'log', 'real', 'device', 'go', 'home', 'screen', 'hold', 'alt', 'type', 'lglg', 'code', 'contributed', 'lifemarks', 'author', 'matt', 'york', 'matt', 'lifemarks', 'mobi', 'used', 'determine', 'log', 'message', 'set', 'system', 'initializes', 'logger', 'currently', 'set', 'log', 'system', 'log', 'info', 'level', 'set', 'change', 'logging', 'level', 'message', 'needs', 'deployment', 'blackberry', 'device', 'debuging', 'simulator', 'logs', 'given', 'message', 'debug', 'level', 'logs', 'given', 'message', 'info', 'level', 'logs', 'given', 'message', 'error', 'level', 'logs', 'given', 'message', 'system', 'useful', 'debugging', 'simulator', 'event', 'logger', 'life', 'marks']","['logtosystemout', 'log', 'id', 'string', 'log', 'id', 'log', 'system']"
"['reasonabletimer', 'reasonable', 'timer']","['reasonabletimer', 'reasonable', 'timer']","['reasonabletimer', 'reasonabletimer', 'finished', 'wasresonabletime', 'setresonabletime', 'getresonabletime', 'reasonable', 'timer', 'reasonable', 'timer', 'resonable', 'time', 'set', 'resonable', 'time', 'get', 'resonable', 'time']","['used', 'determine', 'something', 'happend', 'within', 'specified', 'amount', 'time', 'example', 'qr', 'code', 'decoded', 'resonable', 'amount', 'time', 'perhaps', 'user', 'lower', 'camera', 'resolution', 'code', 'contributed', 'lifemarks', 'author', 'matt', 'york', 'matt', 'lifemarks', 'mobi', 'low', 'qr', 'decoding', 'ms', 'stops', 'timing', 'returns', 'timer', 'finished', 'reasonable', 'amount', 'time', 'sets', 'reasonable', 'time', 'given', 'time', 'returns', 'reasonable', 'time', 'life', 'marks']","['reasonabletime', 'starttime', 'finishtime', 'def', 'resonable', 'time', 'reasonable', 'time', 'start', 'time', 'finish', 'time']"
